날짜,제목,닉네임,종목,게시글,댓글수,조회수,공감,비공감,게시글내용,댓글
2025.06.25 11:52,수주 공시좀 내라.,dusw****,010140,305055019,6,462,9,1,"너네 지금 몇개월째 쳐 노는거냐.

이제 수주 공시 좀 내라.",댓글들에 답이 있네 | 1.7 못지키면 1.63~1.7 박스 / 결국 1.54 전후에서 방향 잡힐듯 | 주가 떨어지는 이유. 개미 매수. 수주 악화. 기관외인 매도. 돔황차. | 현중으로 오셔 | 선별수주 중이에요 저가수주 하는게 주가에 더 안좋아요 | 난 오늘 20% 추매해서 50% 맞췄다 삼중이 연말 25천에 꺼낸다. 나머진 이재명이 올인하는 지역화폐 큰장 열리는데 막을거고
2025.06.25 11:17,적당히 하고,soon****,010140,305050373,0,149,7,2,17000 위에서는 놀자. 인간적으로.,
2025.06.25 11:08,현대미포 뭔일있나? 왜 저리 잘나감?,pi******,010140,305049093,0,204,0,0,"지난1분기 처음으로 소액흑자전환하면서 크게 상승했는데
그후로 특별한것 없이 너무 달려나가네.
매월 발표하는 실적보고서를 보면
3월대비 4월 매출실적이 마이너스이고
4월대비 5월 매출실적은 마이너스폭이 더커졌음.
이 상태라면 2분기실적은 다시 적자전환이 확실해보이는데
(환율하락까지 더해져)
지금 주가 움직임은 비정상적이라 보임.
외인이나 큰손들 빠져나가기 전의 묻지마로 끌어올려
개미에게 넘기기 전의 모습과 너무 비슷함.
무서워...무서워...",
2025.06.25 11:00,지속가능경영보고서 180페이지,yz******,010140,305047949,0,127,6,0,"이것도 시간 내서 봐야겠네 ㅋㅋㅋㅋㅋ
바쁘다바빠 현대사회",
2025.06.25 10:59,손가락을 잘라야지,8850****,010140,305047772,2,227,3,0,아 내손가락아 왜,저두요 ㅡㅡ | 한오 개잡주 보단 훨씬 좋으니 자르지 마셔
2025.06.25 10:58,타임스퀘어 전광판에,keep****,010140,305047534,2,195,5,3,"https://x.com/liberty_ark/status/1937694443236392998


캐시 파텔 FBI 국장, ""2020년 중국 공산당의 선거 간섭에 대한 사실은 정치적 편의를 위해 FBI 지도부에 의해 은폐""
https://x.com/Tony_Lee_KR/status/1937687603719078041",여가부장관에 옥수동마님 추천합시다. | 뉴욕 타임스퀘어 전광판 찢세세 형수와 통화 영어 자막 넣어서 송출하면 나도 100만원정도 광고비 낼수있다
2025.06.25 11:02,타임스퀘어 전광판에,rh******,010140,305048264,1,76,2,5,에라이! 한심한 자야. 그렇게 믿으면 삶에 희망이 생기냐?,선거 무결성이 깨지면 그 자체가 부정선거.
2025.06.25 11:13,타임스퀘어 전광판에,ssh7****,010140,305049807,0,49,4,2,"개딸은 개집으로 ~~~
곰팡이핀 지하단칸방에서 컵라면 먹고 25만 배급견아 열심히 살아봐 ~~메롱",
2025.06.25 10:54,악덕/악질기업 KB증권악마늄 10시36분...,buba****,010140,305046959,0,83,3,0,"168622주 던져 현재 24만주 매도


===> KB증권악마늄은 KB증권연구원 정동익늄도 사기꾼늄이고 KB증권늄도 사기꾼늄이다",
2025.06.25 10:47,아침장 팔고나간 '개미'가 ....,qw******,010140,305045806,0,182,2,1,돈된다 ...!!!,
2025.06.25 10:46,현중 년고점 단기수익실현 전부다 매도해서...,cbw0****,010140,305045673,0,108,2,1,급락조정하락한 하반기에는 상반기대비 훨씬더 좋아진다는 삼중 올인해서 매수들어간다 ~~상반기 저조한거 하반기에는 보상받자,
2025.06.25 10:44,성안아 쓸데없는 보고서 쓰지말고,jseu****,010140,305045397,0,77,5,1,"현장에서 직원들 격려한번 더해라.
더우니까 아이스크림이라도
나눠주면서",
2025.06.25 10:43,외국인,carp****,010140,305045096,0,88,4,0,"다시 돌아왔다.
신나게 매수중
확~끌어올려라.",
2025.06.25 10:38,지속경영가능보고서 발행...가능하겠나?,pi******,010140,305044321,2,143,5,1,"삼중 15번째 지속가능경영보고서 발행하여 기업보고함.
헌데 하는 꼬라지가 지속경영가능 할련지 모르겠네.
지속경영할려면 이딴 보고서 발행하면서 낭비하지말고
최부회장 부터 교체해라.
무능이 들어오고나서 말한것,제시한것 하나도 이룬게 없다.
3사 평균 주가도 1/3로 뒤쳐졌고...",삼중 급등해서 투자경보 붉은 딱지 구경할수 있을까? ㅎㅎ / 삼중도 지분 매각해서 투자경보 빨간딱지 구경하자 | 주주에겐 삼전의 삼중주식 빨리 매각 하는게 최고 호재 / flng는 없음
2025.06.25 10:32,오후에 올릴 가능성 up,hsk0****,010140,305043429,2,275,2,6,가즈아,이 번달은 걸러먹었어 ... | 절대 못올라 ㅋㅋ
2025.06.25 10:30,개털림,ost0****,010140,305043096,0,101,4,0,세력들 ATM기용,
2025.06.25 10:24,아니 이유가뭐야,kjy3****,010140,305042190,2,243,4,0,코스피 3100갈때까지 혼자 못가는 이유가,삼중도 지분 매각해서 투자경보 빨간딱지 구경하자 | 삼성붙은것중에 오른거 없어요 그냥 그룹자체의 문제
2025.06.25 10:23,복현아 공매도 정말 긍정효과 있는거 맞니...,sife****,010140,305042005,1,66,0,0,"이 원장은 13일(현지시간) 홍콩 그랜드 하얏트 호텔에서 개최한 해외 투자설명회(IR)에서 “자본시장을 선진화하고 국제적인 기준에 맞춘다고 하면서 공매도가 전부 금지되어 있는 것은 낯부끄러운 일일 수 있다”며 “당국자들이 다 같은 생각을 가지고 있다”고 밝혔다.2024. 11. 14.
이복현 “공매도 금지, 낯부끄러운 일”…내년 3월 재개한다",개투는 공매도 싫어하지만 정식 절차받고 대차 주식으로 하는건 정당함 / 공매 막으면 금융 선진화 불가하고 선진국지수 편입도 불가능 / 돈 빌려서 주식사는 신용거래와 주식 빌려서 파는 공매도 공존하는게 맞음
2025.06.25 10:19,"신한증권악마 이용말자,신한카드짤라버리자",buba****,010140,305041345,1,49,4,0,"신한 악마글자 들어간 흉악하고 더러운 신한악마증권/신한악마카드 갸잡것 도적늄들은 이용하지말자


==> 신한증권 개만도못한 즘승악마 날강도늄 매도10만주",단타쳐야 직원들 월급 줘야죠
2025.06.25 10:05,오늘도 개털린애들,ost0****,010140,305038900,0,158,0,2,뭐임 ㅎㅎ,
2025.06.25 10:01,역시 역시,thdd****,010140,305038166,0,113,3,0,개잡주 답다,
2025.06.25 09:43,바람으로,keep****,010140,305034589,4,324,7,6,"10년 죽어 있던 한전까지 일으켜 세웠으면
다 일으켜 세운 거 아닐까 함.

어쩌면 이제부터
이 험난한 세상에
어는 놈이 버티고 서 있을 수 있는 놈인지
진짜 장부를 들여다 보는 시간이 올 수도.

성투!


관세폭탄·수출하락·비자거부… 이재명 정권의 반미외교로 대한민국 기업이 무너진다!
https://www.youtube.com/watch?v=9IQVD1Gphio

[속보] 한국 증시, MSCI 선진국지수 또 편입 불발…관찰대상국 등재도 실패
https://n.news.naver.com/mnews/article/005/0001785458?sid=101","싼팔아 세세찢 유능하면 대미 철강관세 50% 해결하라고 해 / 북극항로도 거짖말 하지말고 해야지? | 상대쪽 꼬투리 조작 선동 정치 하니까 지지율 폭락하지, 취임초 윤 3년6개월 망해 버린것 복귀중 경제 안보 대통령 최고다, 주가 지수 현재 3,114,97 이래도 꼬투리 정치 할것인가? | 윤석열 지옥의 22년하고 비교되지않냐?? 이재명한테 감사해라 틀리야 ㅋㅋ 윤석열때는 세계 하락률 1위, 이재명때는 세계 상승률 1위 ㅋㅋㅋㅋ 진짜 경제는 민주당인 듯 | ㅎㅎ keep 메뚜기도 한철이라고 돈 줄때 벌어라 / 삼중은 털고 교체해"
2025.06.25 09:43,안티들 수익 얼마 냈냐?,yz******,010140,305034440,3,201,5,11,"나 200프로 넘었는데 ㅋㅋㅋㅋㅋㅋㅋㅋ

니넨 아가뤼만 벌리고 있더라

ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

입냄새 오지게 나더라",lett qt은 지수준에서 말하네 ㅋㅋㅋㅋㅋㅋㅋ너랑 차원이 달러 임마. ㅋㅋㅋㅋㅋㅋ | 그래 축하한다 / 5년전 5천원대 삼중 200주 100만원어치 사서 300만원 됐으니 주식 고수다 ㅎㅎㅎ / 돈 많이 벌었으니 오늘은 라면 먹지말고 짜장면 먹어라 ㅎㅎ
2025.06.25 09:38,요즘 주가상승으로 개미들 돈이 넘쳐나는듯,cbw0****,010140,305033440,0,132,1,1,삼중도 하락조정시 개미들이 그이상으로 순매수해서 쳐올려 공매충들 잡으려고 모두들 애쓰는중~~좋은 현상이고 반드시 그렇게 공매충들 때러잡아서 대차상환 물량 숏커버링 순매수하게 만들어야 합니다~~,
2025.06.25 09:37,불기둥,isu1****,010140,305033256,0,107,1,1,그만흔들고 갑시다,
2025.06.25 09:35,꼭잡구들 있으라,myeo****,010140,305032789,0,119,1,2,올라가는 길밖에ㅣ는 없는 주식이다,
2025.06.25 09:33,[위성+] 평산 우라늄정련공장 침전지 폐...,keep****,010140,305032079,1,104,2,4,"[위성+] 평산 우라늄정련공장 침전지 폐수 방류 포착
https://www.dailynk.com/20250610-3/",북한 평양과 핵시설에 미국 벙커버스터보다 더 강력한 한국 현무 5를 수백기 쏴서 재로 만들어야됨 / 현무5는 미사일로 쏴서 대기권 돌파후 마하 10 이상 속도로 하강해서 지하 100m 관통하는 현존 재래무기 탑 / 정확성은 2m이내의 오차범위 / 평양은 형체를 알수없게 파괴될것임
2025.06.25 09:32,장난하나,hyun****,010140,305031827,0,77,0,0,아침에 잠깐 찍고 흘러내리냐,
2025.06.25 09:28,의아래 흔드는이유,alsa****,010140,305030913,1,245,3,2,"물량 존나안나와서 그러함
대부분 자동매매에 자동감시매매라

그거 털아막기위한 수법으로 보임

즉...물량확보임",조선주는 끝났어 장이 안좋아냐 조선이 관심을 가지는데 누가 개잡주를 매수 하겠어
2025.06.25 09:27,해외선물 챠트네..,when****,010140,305030595,0,110,0,0,"이로 쏟구쳤다가 꼬라박는 모습이 나스닥, 골드 선물 투자랑 비슷햐..ㅋㅋㅋ",
2025.06.25 09:27,오늘 1만6천원 이탈해라 ㅋㅋㅋㅋㅋ,shin****,010140,305030586,0,77,2,1,ㅋㅋㅋㅋㅋㅋ 지금 너무 고점이야 ㅋㅋㅋ 더이상 상승여력없음 ㅋㅋㅋㅋㅋ,
2025.06.25 09:25,이 능력없고 수주 없는 삼중을 왜삼 ㅋㅋ,wjdc****,010140,305030264,0,59,2,0,"살꺼면 현중 미포를 사야지 ㅋㅋㅋ
수주없는 회사를 왜삼 ㅋㅋㅋ",
2025.06.25 09:24,갈 날이 얼마 안남았다는 신호,alsa****,010140,305030002,0,73,0,0,22000 목표가 상향,
2025.06.25 09:23,위아래로 존나 흔드네,mulu****,010140,305029633,0,57,0,0,삼중 왜이러냐,
2025.06.25 09:22,"모간, 신한 원스트라이크 아웃!",sife****,010140,305029395,0,56,2,0,한국 시장 퇴출,
2025.06.25 09:21,어제 1백만매도했던 JP모간 희대의사기꾼...,buba****,010140,305029247,0,70,1,0,"현재22만주 매도중

JP모간악마늄 개만도못한 즘승슈기 ㅌㅜㅔ ㅌㅜㅔ",
2025.06.25 09:21,증권사 애널말은 역시,pykp****,010140,305029143,0,66,2,0,믿을게 못돼 그래서 팔았지 ㅎㅎ,
2025.06.25 09:19,주식이 맨날 오르기만하겠니,koym****,010140,305028704,0,61,0,3,"그래도 오르고 빠져야지
넘들 뺀다고 안오르고 아름다운?
조정을 하면 될까?",
2025.06.25 09:16,한주도 내주지들마라,myeo****,010140,305027914,0,77,0,3,밑에서 더매수,
2025.06.25 09:12,아침 단타쟁이 넘들,cji4****,010140,305026890,1,146,0,1,다 물먹었네 ㅋㅋㅋ,
2025.06.25 09:11,단타 많이해라,yz******,010140,305026793,1,101,1,1,형님들 씨드 불려주게 ㅋㅋㅋㅋㅋㅋ,
2025.06.25 09:10,역시삼중이,kjy3****,010140,305026521,0,79,4,1,오눌도 하락마감,
2025.06.25 09:07,후장 뿌지직,ost0****,010140,305025828,1,85,2,0,ㅡㅡ,아니 벌써
2025.06.25 08:54,아침부터 장난질하면...,mrya****,010140,305023729,1,209,3,1,오늘 파란불이겠네 ㅠㅠ,
2025.06.25 08:53,올해 IR 화두.. 초격차유지,cji4****,010140,305023643,0,107,1,1,"조선 빅2와 시총 초격차유지
작년엔 고부가가치선 선별수주,
발주문의 쇄도
주주 기망하는 어처구니없는..",
2025.06.25 08:47,수주를 못하는데 ..,cji4****,010140,305022919,0,102,6,1,"무능의 극치 아닌가..
선별수주 운운하며 현실회피하기 급급한
경영진...진짜 교체 해야한다",
2025.06.25 08:47,18층,kb******,010140,305022884,0,77,0,0,가보자 18층에 뭐가 있나?,
2025.06.25 08:31,오늘 들어왔는데..,ggom****,010140,305021181,2,197,1,1,과연 잘한것일지ㅜ,저도 지금 추매합니다. 겨우1년만 반짝할 수 없는게 조선주라 봅니다. | 고생 좀 할것같네요. 이 놈 엉덩이가 많이 무겁습니다.
2025.06.25 08:26,하 이걸 왜사가지고,cwyh****,010140,305020640,1,158,3,1,Ir가서 괜히 수주 공시 낸다는 말 믿고 샀네,두빌 지금 투자경고예보로 조정 보일텐데 깊게 조정주면 두빌로 교체 하세요
2025.06.25 08:21,7월8일이 미국과 관세 협정한날...50...,c511****,010140,305020132,4,158,3,8,"7월8일이 미국과 관세 협정한날...50% 부과 미국에 수출 안하면 된다....용기있는 대통령 이재명 화이팅

대한민국의 자손심 이재명 대통령 화이팅 방산수출 중립적으로 수출이 확대된다....원전 해결된다...

모든것이 이재명 대통령이 용기있는 대책으로 윤석열 방산외교가 굴욕적이었다는것 알게 될것이다....

대한민국 방산 윤석열 예약 단계 수주물량은 모두 무산되었다...이재명 대통령이 원전과 방산 수출을 한다...

굴욕작인 외교보다는 당당 한 외교 이재명 외교을 믿고 기다리자...이재명 화이팅","**lett**** 안보 외교 경제는 민주당 첩단무기화및 국방 안보 경제 외교 민주당이다, 내란이들 말로만 안보지 전쟁하려고 하고 사람 죽이면서 상대방 꼬투리로만 정치하는 자기들만의 이익 집단 없어져야 한다, 3년6개월 망해버린 정치 경제 외교 이재명 대통령 모두다 복귀해 버렸다, | 폴란드 k2전차, k9 자주포, FA-50 전투기도 수출도 전부 재명이가 한거였구나.....ㅎㅎ 난 석열이가 한거로 알고 있었는데 니 글보고 오늘 처음 알았다 ㅎㅎㅎ | 머리는 폼으로 달고 다니냐? / 수출로 먹고사는 한국이 수출 안하고 내수로 회사가 살아 남냐? / 유능하고 전지전능한 찢 재명이가 50% 대미 철강관세 해결 하라고 말해라 | 수출안하면 우리만 손해다 무슨 당당이고납작 엎드려야쥐"
2025.06.25 08:13,셔틀탱커의 선복 수요 확대 전망=셔틀 강...,jeff****,010140,305019337,0,1388,1,1,"https://www.shippingnewsnet.com/news/articleView.html?idxno=65335

. 셔틀탱커의 선복 수요 확대 전망.
. 사유는 브라질, 북해 수요 증가 및 나미비아 등의 서아프리카의 대규모 유전 발견 영향.
. 셔틀탱커는 브라질과 북해가 가장 큰 시장.
. 셔틀탱커 운항 척수는 총 106척, 이 중 북해 18척, 브라질 45척, 북극해 14척, 캐나다 4척, 중국 4척 등이다.
. 2024년 기준 셔틀탱커는 400만배럴/day 수송 담당, 이는 전 세계 원유 생산량 수송의 4% 담당.
. 2024년 셔틀탱커 운항 70%를 브라질에서 담당하여 수요 확대 견인.

셔틀탱커 시장은 총 106척 밖에 안되는 니치마켓 시장.
10척 이상만 발주되더라도 수요가 정체되면 공급과잉 가능성 높음.
올해 브라질에서 이미 9척 발주, 삼성중공업이 전량 수주.
브라질의 견조한 수요, 그동안 주춤했던 북해 지역의 수요 증가, 브라질 외에 남미 국가(가이아나, 수리남 등) 및 서아프리카 국가들(나미비아, 앙골라) 개발 수요 등을 고려하면 앞으로의 수요는 어떨까?",
2025.06.25 08:10,지금은 덜올랐어도 2분기실발일까지 들고가...,pi******,010140,305019048,0,147,4,0,"간단하게 요약해서 현중,한오,삼중의 매출이 1분기와 동일하다는 전제하에
2분기실적을 시물레이션한 결과 삼중의 영익이 상대적으로 안정적임.
이유는 3사 모두 매출은 달러로 발생하고 원가는 원화로 발생하기 때문임.
삼중 환헤지100% 현중 환헤지65% 한오 환헤지7%인 상황에서
1분기 대비 2분기 환율하락이 달러당 평균 52원으로 -3.62%하락하였음.
이를 근거로 계산시(원가중 30%달러지출 70%원화지출)
삼중의 영익율은 변화없이 7%
현중의 영익율은 9.56%...10.07%에서1.27%하락
한오의 영익율은 5.04%...8.23%에서3.36%하락(급락수준)
결론적으로 2분기 실적발표가 있고나면 삼중에 대한
재평가가 이루어질거라보임.
@수주에 따른 그때그때의 시장평가는 향후의 기대치를 반영한것일뿐
현재의 매출과 이익에는 전혀 영향이 없음.",
